"reviewId";"review";"score";"gender";"location";"date";"sentimiento";"review_limpio";"cluster_id";"top_palabras"
2024;"Man SoundCloud used to be good after the update happened on my phone now the story like feed is gone and I can no longer find any songs or repost from the artist I listen to absolute trash please revert back to the last update";1;"female";"Perth, Australia";"2013-01-24";"negativo";"man soundcloud used to be good after the update happened on my phone now the story like feed is gone and i can no longer find any songs or repost from the artist i listen to absolute trash please revert back to the last update";3;"app | songs | no | update | use"
2033;"Company Treats Artists Like Garbage.";1;"female";"Hobart, Australia";"2012-11-17";"negativo";"company treats artists like garbage";3;"app | songs | no | update | use"
2039;"I love soundcloud but the app keeps crashing every single time i go search for music or load anything other then my own profile please fix this soundcloud the app is almost unusable since months now";1;"female";"Adelaide, Australia";"2013-01-02";"negativo";"i love soundcloud but the app keeps crashing every single time i go search for music or load anything other then my own profile please fix this soundcloud the app is almost unusable since months now";1;"music | why | app | good | fix"
2041;"What the f did you do not to let me change the theme???? Worst update";1;"female";"Perth, Australia";"2012-12-17";"negativo";"what the f did you do not to let me change the theme worst update";3;"app | songs | no | update | use"
2063;"The new app is absolutely dreadful. All it does is crash, its keeps missing sections of songs/mixes for no reason at all. The feed section is unusable. You use to be able to scroll through artists easily and see what they gave reposted, now you have to scroll through every person you follow starting from the beginning everytime, then when you scroll all it does is lag, freeze then exit the app. Please bring the feed/repost section back to the TOP of the app. Totally unusable and dreadful.";1;"female";"Nadi, Fiji";"2013-01-28";"negativo";"the new app is absolutely dreadful all it does is crash its keeps missing sections of songs mixes for no reason at all the feed section is unusable you use to be able to scroll through artists easily and see what they gave reposted now you have to scroll through every person you follow starting from the beginning everytime then when you scroll all it does is lag freeze then exit the app please bring the feed repost section back to the top of the app totally unusable and dreadful";3;"app | songs | no | update | use"
2066;"abysmal, inserting ads when i listen to my own tracks";1;"female";"Perth, Australia";"2012-11-13";"negativo";"abysmal inserting ads when i listen to my own tracks";2;"tracks | audio | while | quality | between"
2119;"I just got a new phone and I have a problem every single time when I go on soundcloud it acts normal but then when I go on the app again it says no internet connection when I clearly have internet that's not much of a problem for me because I just have to uninstall and install the app again over and over but now there's another problem and when I try to sign in into my SoundCloud it does not work and it says cannot sign in please try again later I tried clearing the data I tried uninstalling0/10";1;"female";"Canberra, Australia";"2013-01-09";"negativo";"i just got a new phone and i have a problem every single time when i go on soundcloud it acts normal but then when i go on the app again it says no internet connection when i clearly have internet that s not much of a problem for me because i just have to uninstall and install the app again over and over but now there s another problem and when i try to sign in into my soundcloud it does not work and it says cannot sign in please try again later i tried clearing the data i tried uninstalling";3;"app | songs | no | update | use"
2123;"Stupid app Most songs are not available and impossible to download";1;"female";"Nadi, Fiji";"2012-12-23";"negativo";"stupid app most songs are not available and impossible to download";3;"app | songs | no | update | use"
2127;"I can't update to the newest version for no reason";1;"female";"Perth, Australia";"2012-09-26";"negativo";"i can t update to the newest version for no reason";3;"app | songs | no | update | use"
2139;"*UPDATE* months have gone by, multiple emails have been sent, no response was received. Im canceling my paid subscription and SWITCHING TO SPOTIFY!! I don't understand how this app has such a high rating when it sucks so bad. Constantly stopping and crashing. It's quite annoying 🙄 The playlists I created for offline listening no longer update when i add new songs. Ive reached out for tech support multiple times and still waiting for a response.";1;"female";"Queenstown, New Zealand";"2012-09-04";"negativo";"update months have gone by multiple emails have been sent no response was received im canceling my paid subscription and switching to spotify i don t understand how this app has such a high rating when it sucks so bad constantly stopping and crashing it s quite annoying the playlists i created for offline listening no longer update when i add new songs ive reached out for tech support multiple times and still waiting for a response";3;"app | songs | no | update | use"
2141;"Just tried this app and it is not working";1;"female";"Queenstown, New Zealand";"2012-10-21";"negativo";"just tried this app and it is not working";3;"app | songs | no | update | use"
2146;"Mir wird seit beginn der zahlung einen tag früher geld vom konto abgezogen, also bezahle ich kein monatsabo, sondern ein monat-1 abo? Der support antwortet mir seit einer woche nicht, ich musste mein abo jetzt kündigen";1;"female";"Sydney, Australia";"2012-12-06";"negativo";"mir wird seit beginn der zahlung einen tag früher geld vom konto abgezogen also bezahle ich kein monatsabo sondern ein monat abo der support antwortet mir seit einer woche nicht ich musste mein abo jetzt kündigen";0;"ads | many | support | much | one"
2150;"Won't let me log into app";1;"female";"Wellington, New Zealand";"2012-11-21";"negativo";"won t let me log into app";3;"app | songs | no | update | use"
2161;"Kwakhona Qwesha";1;"female";"Wellington, New Zealand";"2012-11-13";"negativo";"kwakhona qwesha";3;"app | songs | no | update | use"
2169;"Still can't log in. Worthless";1;"female";"Christchurch, New Zealand";"2013-01-31";"negativo";"still can t log in worthless";3;"app | songs | no | update | use"
2170;"So the RSS feed is operational again but I dont get most of my playlists back?! Big time upset ): Yall don't understand the time I spent making my playlists 😭 Whats worse is I pay monthly and I wanted to upgrade to the next tier but now I'm questioning it. This isn't how you treat paying customers! I literally have playlists that show zero songs now on them 😡";1;"female";"Nadi, Fiji";"2012-08-25";"negativo";"so the rss feed is operational again but i dont get most of my playlists back big time upset yall don t understand the time i spent making my playlists whats worse is i pay monthly and i wanted to upgrade to the next tier but now i m questioning it this isn t how you treat paying customers i literally have playlists that show zero songs now on them";3;"app | songs | no | update | use"
2192;"It won't let me log in or sign up";1;"female";"Hobart, Australia";"2013-01-06";"negativo";"it won t let me log in or sign up";3;"app | songs | no | update | use"
2199;"it does not install fast I think it's not functioning";1;"female";"Sydney, Australia";"2012-09-22";"negativo";"it does not install fast i think it s not functioning";3;"app | songs | no | update | use"
2212;"why can't I download the music";1;"female";"Adelaide, Australia";"2012-12-02";"negativo";"why can t i download the music";1;"music | why | app | good | fix"
2222;"Hopeless. Music constantly pauses or stops on any connection. Waste of time.";1;"female";"Hobart, Australia";"2012-11-13";"negativo";"hopeless music constantly pauses or stops on any connection waste of time";1;"music | why | app | good | fix"
2227;"Everyone cannot afford to pay for the music on their phone (not saying I am one of those people).";1;"female";"Nadi, Fiji";"2012-08-22";"negativo";"everyone cannot afford to pay for the music on their phone not saying i am one of those people";1;"music | why | app | good | fix"
2229;"Paid plan and yet doesn't let me play off wifi. so stupid.";1;"female";"Sydney, Australia";"2013-01-11";"negativo";"paid plan and yet doesn t let me play off wifi so stupid";3;"app | songs | no | update | use"
2233;"All latest korean drama ost it shows not available in your country Please add songs";1;"female";"Canberra, Australia";"2012-10-25";"negativo";"all latest korean drama ost it shows not available in your country please add songs";3;"app | songs | no | update | use"
2236;"gud";1;"female";"Adelaide, Australia";"2013-01-15";"negativo";"gud";3;"app | songs | no | update | use"
2244;"I'm so sick of the abundance of 30 second ads. I'm not paying for Premium. Even free YouTube has shorter form ads and skippable options.";1;"female";"Melbourne, Australia";"2013-02-24";"negativo";"i m so sick of the abundance of second ads i m not paying for premium even free youtube has shorter form ads and skippable options";0;"ads | many | support | much | one"
2317;"Complete and total non-sense, the app and its updates are for fools! I mean if you like other apps that share music that you ""lawl overall"" oh,oh my bad.. really whoever made this app give him a wave goodbye :)";2;"female";"Perth, Australia";"2015-11-21";"negativo";"complete and total non sense the app and its updates are for fools i mean if you like other apps that share music that you lawl overall oh oh my bad really whoever made this app give him a wave goodbye";1;"music | why | app | good | fix"
2340;"It constantly doesn't allow my songs to play even if I make them offline. As well as now, it doesn't play any song.";2;"female";"Queenstown, New Zealand";"2016-03-25";"negativo";"it constantly doesn t allow my songs to play even if i make them offline as well as now it doesn t play any song";3;"app | songs | no | update | use"
2342;"Had to reset my password then "" inactive account protection"" made me reset it again. Pointless and annoying";2;"female";"Auckland, New Zealand";"2016-05-04";"negativo";"had to reset my password then inactive account protection made me reset it again pointless and annoying";3;"app | songs | no | update | use"
2344;"Every update the search function becomes more and more broken. Now it barely functions before crashing the app.";2;"female";"Hobart, Australia";"2015-11-11";"negativo";"every update the search function becomes more and more broken now it barely functions before crashing the app";3;"app | songs | no | update | use"
2347;"Soundclouds problem is when you can find a song they make it ""Not available in your country"" and when they do an update they make all of your offline listening music (that you pay for a subscription) undownloaded so you have to go through an redownload ALL of your downloads again. For me i got 1500+ songs so it takes about 10 hrs to download all over again.";2;"female";"Suva, Fiji";"2015-12-06";"negativo";"soundclouds problem is when you can find a song they make it not available in your country and when they do an update they make all of your offline listening music that you pay for a subscription undownloaded so you have to go through an redownload all of your downloads again for me i got songs so it takes about hrs to download all over again";3;"app | songs | no | update | use"
2353;"Excessive and long advertising 👎🏻";2;"female";"Suva, Fiji";"2016-01-29";"negativo";"excessive and long advertising";3;"app | songs | no | update | use"
2358;"The ads are extremely aggressive, sooo much louder than the music, it's awful disturbing! Fu";2;"female";"Auckland, New Zealand";"2016-01-26";"negativo";"the ads are extremely aggressive sooo much louder than the music it s awful disturbing fu";0;"ads | many | support | much | one"
2359;"soundcloud itself is good but the app is terrible.... the home page just keeps getting more cluttered and unusable....";2;"female";"Port Moresby, Papua New Guinea";"2015-11-17";"negativo";"soundcloud itself is good but the app is terrible the home page just keeps getting more cluttered and unusable";3;"app | songs | no | update | use"
2370;"For some reason my screen is black out whenever I use the app now and I have no idea how to brighten it";2;"female";"Hobart, Australia";"2015-11-18";"negativo";"for some reason my screen is black out whenever i use the app now and i have no idea how to brighten it";3;"app | songs | no | update | use"
2379;"I don't know why but my app has suddenly stopped working, media won't load and music won't play. I tried reinstalling the app and clearing the cache but when I try signing into my account it just leaves to a white screen, same as making a new account. Before I had these issues, the app was great. Will rate higher once issue is fixed.";2;"female";"Hobart, Australia";"2016-01-27";"negativo";"i don t know why but my app has suddenly stopped working media won t load and music won t play i tried reinstalling the app and clearing the cache but when i try signing into my account it just leaves to a white screen same as making a new account before i had these issues the app was great will rate higher once issue is fixed";1;"music | why | app | good | fix"
2380;"Yeah... no. I remember having this app a looooong time ago, and I recently came back. What's wrong with the ads, and why are they THERE?! Well, it's sad what happened, but I guess it's all about money these days. I wouldn't even be surprised if they turn into Spotify in 2 years.";2;"female";"Perth, Australia";"2016-04-27";"negativo";"yeah no i remember having this app a looooong time ago and i recently came back what s wrong with the ads and why are they there well it s sad what happened but i guess it s all about money these days i wouldn t even be surprised if they turn into spotify in years";1;"music | why | app | good | fix"
2385;"redice1 Nigeria Singer";2;"female";"Suva, Fiji";"2015-11-26";"negativo";"redice nigeria singer";3;"app | songs | no | update | use"
2393;"i wanted to listen to a song bet I have to pay and it is my favorite song! I don't know why I have to pay?";2;"female";"Christchurch, New Zealand";"2015-12-12";"negativo";"i wanted to listen to a song bet i have to pay and it is my favorite song i don t know why i have to pay";1;"music | why | app | good | fix"
2396;"The app still works OK but soundcloud as a whole is not standing up to its usual standards, there seems to be very little way of contacting any team they might have working and the AI chat on the pc version is almost pointless, another company being destroyed by thinking a computer can do better than a human, I asked for help a week ago and my issue is still not resolved and this is with soundcloud Pro. If I'm unable to distribute music what's the point? Thinking about changing up soon you know.";2;"female";"Queenstown, New Zealand";"2015-12-08";"negativo";"the app still works ok but soundcloud as a whole is not standing up to its usual standards there seems to be very little way of contacting any team they might have working and the ai chat on the pc version is almost pointless another company being destroyed by thinking a computer can do better than a human i asked for help a week ago and my issue is still not resolved and this is with soundcloud pro if i m unable to distribute music what s the point thinking about changing up soon you know";1;"music | why | app | good | fix"
2403;"i wish not too many ads and wish there are more music of original artists instead of just cover of the songs and wish easy to load the app from old account to sync to new acct lost my fave songs";2;"female";"Hobart, Australia";"2016-02-25";"negativo";"i wish not too many ads and wish there are more music of original artists instead of just cover of the songs and wish easy to load the app from old account to sync to new acct lost my fave songs";0;"ads | many | support | much | one"
2406;"Out of hand, it keeps stopping my song everything I open a different app and I have to go reopen it.";2;"female";"Sydney, Australia";"2016-04-05";"negativo";"out of hand it keeps stopping my song everything i open a different app and i have to go reopen it";3;"app | songs | no | update | use"
2409;"Awful Lost everything due to the damn update. 😪";2;"female";"Nadi, Fiji";"2015-12-07";"negativo";"awful lost everything due to the damn update";3;"app | songs | no | update | use"
2426;"so many songs with different singers than the genuine owner";2;"female";"Sydney, Australia";"2015-11-28";"negativo";"so many songs with different singers than the genuine owner";3;"app | songs | no | update | use"
2453;"worst interface ever";2;"female";"Port Moresby, Papua New Guinea";"2016-04-08";"negativo";"worst interface ever";3;"app | songs | no | update | use"
2472;"The only ads i get is some random schmuck telling me how annoying soundcloud ads are & how much better premium is. Ive maybe had 10 actual ads in the last year. Im not paying for a worse youtube premium, or a worse Spotify premium.";2;"female";"Nadi, Fiji";"2015-11-29";"negativo";"the only ads i get is some random schmuck telling me how annoying soundcloud ads are how much better premium is ive maybe had actual ads in the last year im not paying for a worse youtube premium or a worse spotify premium";0;"ads | many | support | much | one"
2476;"doesnt support my phone (2star bc i cant use apk has to be recent)😭";2;"female";"Queenstown, New Zealand";"2015-11-12";"negativo";"doesnt support my phone star bc i cant use apk has to be recent";3;"app | songs | no | update | use"
2477;"you can get loads of songs but if you somt have premium your getting an ad nearly every second song";2;"female";"Brisbane, Australia";"2016-03-24";"negativo";"you can get loads of songs but if you somt have premium your getting an ad nearly every second song";3;"app | songs | no | update | use"
2479;"Great music platform that I often don't go without using, but often they'll have bugs or ""features"" that ruin the experience or make it frustrating like how recently in the next up menu it'll often skip the song you click and go to the one after which has been ruining my experience and making it increasingly more frustrating";2;"female";"Suva, Fiji";"2015-11-30";"negativo";"great music platform that i often don t go without using but often they ll have bugs or features that ruin the experience or make it frustrating like how recently in the next up menu it ll often skip the song you click and go to the one after which has been ruining my experience and making it increasingly more frustrating";1;"music | why | app | good | fix"
2489;"SoundCloud used to be a good music app. Unfortunately, the advertisement running time played after every song is stealing from that good experience.";2;"female";"Auckland, New Zealand";"2016-04-18";"negativo";"soundcloud used to be a good music app unfortunately the advertisement running time played after every song is stealing from that good experience";1;"music | why | app | good | fix"
2496;"Several ads after every song, kind of wish there were more songs than ads. Only good for niche songs.";2;"female";"Nadi, Fiji";"2016-01-13";"negativo";"several ads after every song kind of wish there were more songs than ads only good for niche songs";0;"ads | many | support | much | one"
2499;"Fatiha Gillani . Sanawish Gilani . Zara Gillani . I have 3 sister. I have 2 brothes. I have 2 brothes I have 3 sister. OK😉🤗🤗🤗🤗😇😇😇😇";2;"female";"Sydney, Australia";"2016-02-14";"negativo";"fatiha gillani sanawish gilani zara gillani i have sister i have brothes i have brothes i have sister ok";3;"app | songs | no | update | use"
2506;"I love that I can upload my music. But if you don't have pro, and you just log on to upload or edit your music on your phone, there is an ad still waiting for when you were listening to music a week ago, waiting to finish being played. It wants you to know it was there. Still fiending, wanting to be heard.";2;"female";"Canberra, Australia";"2015-11-19";"negativo";"i love that i can upload my music but if you don t have pro and you just log on to upload or edit your music on your phone there is an ad still waiting for when you were listening to music a week ago waiting to finish being played it wants you to know it was there still fiending wanting to be heard";1;"music | why | app | good | fix"
2532;"1 day I got on SoundCloud and it said it signed me out like it. Forced me to sign out and when I resigned in all my playlists, everything was gone. I've been using this app for over 7 years. Everything is gone huge disappointment every new update is destroying it. It's terrible now. I'm really hurt by it.";2;"female";"Melbourne, Australia";"2015-10-23";"negativo";"day i got on soundcloud and it said it signed me out like it forced me to sign out and when i resigned in all my playlists everything was gone i ve been using this app for over years everything is gone huge disappointment every new update is destroying it it s terrible now i m really hurt by it";3;"app | songs | no | update | use"
2549;"It always buggs every random time pls fix this";2;"female";"Suva, Fiji";"2016-02-07";"negativo";"it always buggs every random time pls fix this";3;"app | songs | no | update | use"
2558;"The app constantly crashes, I thought it might had been my old phone so when I upgraded to the phone on the market it crashes 10x more now. I pay for a subscription, I have emailed them several several times about this issue and they ignore my emails I have been with them for years because I didn't like the other music apps but now I might have to switch to another one app and go threw years of music to recreat my play lists I have over 70 Playlist full.";2;"female";"Suva, Fiji";"2015-12-08";"negativo";"the app constantly crashes i thought it might had been my old phone so when i upgraded to the phone on the market it crashes x more now i pay for a subscription i have emailed them several several times about this issue and they ignore my emails i have been with them for years because i didn t like the other music apps but now i might have to switch to another one app and go threw years of music to recreat my play lists i have over playlist full";1;"music | why | app | good | fix"
2569;"The app keeps stopping songs by itself, it's very annoying.";2;"female";"Gold Coast, Australia";"2016-01-24";"negativo";"the app keeps stopping songs by itself it s very annoying";3;"app | songs | no | update | use"
2574;"Came to this app for less ads but they have added more ads in the recent updates and the recent updates in my experience have made it less optimized to load when launching";2;"female";"Hobart, Australia";"2015-10-22";"negativo";"came to this app for less ads but they have added more ads in the recent updates and the recent updates in my experience have made it less optimized to load when launching";0;"ads | many | support | much | one"
2577;"Good app, But Bhojpuri songs aren't available 👀";2;"female";"Adelaide, Australia";"2015-11-17";"negativo";"good app but bhojpuri songs aren t available";3;"app | songs | no | update | use"
2595;"why did you remove the stories option? that was my main source of new tracks, listening what the artists i follow repost or their new tracks in an unobligated way, the worst update ever ps. i know i can get them from feed, but it's not easily available and convenient, such a downgrade";2;"female";"Perth, Australia";"2016-04-18";"negativo";"why did you remove the stories option that was my main source of new tracks listening what the artists i follow repost or their new tracks in an unobligated way the worst update ever ps i know i can get them from feed but it s not easily available and convenient such a downgrade";2;"tracks | audio | while | quality | between"
2602;"Keeps crashing or suddenly closing while listening to music, tried deleting cache, force stop, and even deleted storage but nothing";2;"female";"Wellington, New Zealand";"2016-02-13";"negativo";"keeps crashing or suddenly closing while listening to music tried deleting cache force stop and even deleted storage but nothing";2;"tracks | audio | while | quality | between"
2611;"it's better but you to pay alot of money to work with these app";2;"female";"Gold Coast, Australia";"2015-12-08";"negativo";"it s better but you to pay alot of money to work with these app";3;"app | songs | no | update | use"
2625;"The app is not opening";2;"female";"Sydney, Australia";"2015-10-24";"negativo";"the app is not opening";3;"app | songs | no | update | use"
2627;"I love SoundCloud but ever since the new interface has implemented, my app crashes on the slightest interactions. Can't even scroll through my reposts without it completely having a mental breakdown.";2;"female";"Wellington, New Zealand";"2016-04-05";"negativo";"i love soundcloud but ever since the new interface has implemented my app crashes on the slightest interactions can t even scroll through my reposts without it completely having a mental breakdown";3;"app | songs | no | update | use"
2628;"I used to be able to listen to my own uploaded tracks for free without ads. Not anymore. The latest update kinda killed the app for me.";2;"female";"Sydney, Australia";"2016-02-03";"negativo";"i used to be able to listen to my own uploaded tracks for free without ads not anymore the latest update kinda killed the app for me";2;"tracks | audio | while | quality | between"
2633;"artist pro features don't work in the app";2;"female";"Christchurch, New Zealand";"2016-03-27";"negativo";"artist pro features don t work in the app";3;"app | songs | no | update | use"
2637;"new update wont let me listen to certain songs but its like randomized some songs will work while others wont";2;"female";"Melbourne, Australia";"2016-05-12";"negativo";"new update wont let me listen to certain songs but its like randomized some songs will work while others wont";2;"tracks | audio | while | quality | between"
2651;"With the latest update, SoundCloud is now tagged as an app that cannot be operated while driving, only when the car is stopped. Please fix asap!";2;"female";"Port Moresby, Papua New Guinea";"2016-05-09";"negativo";"with the latest update soundcloud is now tagged as an app that cannot be operated while driving only when the car is stopped please fix asap";2;"tracks | audio | while | quality | between"
2652;"I love SoundCloud on Desktop but ever since all the new UI updates on mobile, I can't listen to music or search any artists I like because the app just constantly crashes, please fix it, it's unusable";2;"female";"Gold Coast, Australia";"2015-12-01";"negativo";"i love soundcloud on desktop but ever since all the new ui updates on mobile i can t listen to music or search any artists i like because the app just constantly crashes please fix it it s unusable";1;"music | why | app | good | fix"
2664;"Its my fav music app but the play pause skip or return buttons arent visible in the notifications please fix! :(";2;"female";"Sydney, Australia";"2015-11-07";"negativo";"its my fav music app but the play pause skip or return buttons arent visible in the notifications please fix";1;"music | why | app | good | fix"
2686;"it's cool they dont have all the artist I listen to";2;"female";"Hobart, Australia";"2016-04-04";"negativo";"it s cool they dont have all the artist i listen to";3;"app | songs | no | update | use"
2718;"terrible algorithm the recommended songs are never anything like my choice music and it always pushes me into rap music or cheesy rave music 🎶 I pay for premium too ... and now multiple songs for the past week completely freeze the app and I'm constantly having to reboot it even though it's fully updated ...no way to contact anyone for help either.. bit bad for nearly £180 per year over $200 dollars.. will I get days back extra for all the times I don't get music .. ?";2;"female";"Canberra, Australia";"2015-12-23";"negativo";"terrible algorithm the recommended songs are never anything like my choice music and it always pushes me into rap music or cheesy rave music i pay for premium too and now multiple songs for the past week completely freeze the app and i m constantly having to reboot it even though it s fully updated no way to contact anyone for help either bit bad for nearly per year over dollars will i get days back extra for all the times i don t get music";1;"music | why | app | good | fix"
2721;"the app keeps closing out and crashing every song. other the that its ok";2;"female";"Auckland, New Zealand";"2016-03-20";"negativo";"the app keeps closing out and crashing every song other the that its ok";3;"app | songs | no | update | use"
2751;"I'm hoping this edit will be seen by the person who replied... I did not directly request to be a beta tester, you guys offered it through a support token due to an issue I was having, I didn't know I would be stuck on it permanently. I've requested many times to be taken off it. I have opted out through playstore but even after a re-install, the app automatically goes straight back into Beta. I've emailed you guys, please reply.";2;"female";"Perth, Australia";"2016-01-16";"negativo";"i m hoping this edit will be seen by the person who replied i did not directly request to be a beta tester you guys offered it through a support token due to an issue i was having i didn t know i would be stuck on it permanently i ve requested many times to be taken off it i have opted out through playstore but even after a re install the app automatically goes straight back into beta i ve emailed you guys please reply";0;"ads | many | support | much | one"
2760;"Too many ads, I get like two every couple of songs and they pretty often are very loud and jarring or have sounds that are gross which I can't stand. I wouldn't mind as much if there were a 'not interested in this ad' type of feature so I can stop hearing ads that are extremely triggering to my sensory issues. ALSO my reviews keep getting taken down! I've submitted two at least, and both got removed, I don't understand why. Let me share my opinion.";2;"female";"Sydney, Australia";"2015-10-22";"negativo";"too many ads i get like two every couple of songs and they pretty often are very loud and jarring or have sounds that are gross which i can t stand i wouldn t mind as much if there were a not interested in this ad type of feature so i can stop hearing ads that are extremely triggering to my sensory issues also my reviews keep getting taken down i ve submitted two at least and both got removed i don t understand why let me share my opinion";0;"ads | many | support | much | one"
2773;"A year I've been putting up with random start ups, despite forcing your app to stop. It restarts and starts playing. Today was the last straw in the middle of a meeting. Garbage. Shame cos there is some good content on there.";2;"female";"Sydney, Australia";"2015-12-30";"negativo";"a year i ve been putting up with random start ups despite forcing your app to stop it restarts and starts playing today was the last straw in the middle of a meeting garbage shame cos there is some good content on there";1;"music | why | app | good | fix"
2777;"can't even purchase ad free music cause of some app error I'm able to use my card and made sure my info was correct and the purchase is still showing an error";2;"female";"Nadi, Fiji";"2016-01-28";"negativo";"can t even purchase ad free music cause of some app error i m able to use my card and made sure my info was correct and the purchase is still showing an error";1;"music | why | app | good | fix"
2793;"New update causes a cut every minute or two. Not sure if it's to load adds or what but it interups most songs. Happening to my device and friends also.";2;"female";"Auckland, New Zealand";"2016-05-09";"negativo";"new update causes a cut every minute or two not sure if it s to load adds or what but it interups most songs happening to my device and friends also";3;"app | songs | no | update | use"
2799;"Apps been running like absolute garbage for months now. Crashes all the time. Pretends it can't load when YouTube and such loads just fine. Unrealistically irritating tbh. About to go back to Spotify 👎";2;"female";"Sydney, Australia";"2015-11-10";"negativo";"apps been running like absolute garbage for months now crashes all the time pretends it can t load when youtube and such loads just fine unrealistically irritating tbh about to go back to spotify";3;"app | songs | no | update | use"
2809;"Songs not available";2;"female";"Christchurch, New Zealand";"2016-02-02";"negativo";"songs not available";3;"app | songs | no | update | use"
2814;"Never heard of it";2;"female";"Auckland, New Zealand";"2016-01-17";"negativo";"never heard of it";3;"app | songs | no | update | use"
2827;"there's a random pause in the music why??????";2;"female";"Hobart, Australia";"2016-01-14";"negativo";"there s a random pause in the music why";1;"music | why | app | good | fix"
2844;"Good";2;"female";"Christchurch, New Zealand";"2016-03-27";"negativo";"good";3;"app | songs | no | update | use"
2845;"some songs not in this app";2;"female";"Hobart, Australia";"2016-05-06";"negativo";"some songs not in this app";3;"app | songs | no | update | use"
2860;"Nice";2;"female";"Hobart, Australia";"2015-11-01";"negativo";"nice";3;"app | songs | no | update | use"
2863;"still better than youtube music without premium. Has developed a bug recently where it will cycle thru songs incredibly quickly when it is running in the background but not playing music for some reason? Not sure if it is healthy for my phone to be processing that much stuff happening for no reason.";2;"female";"Port Moresby, Papua New Guinea";"2015-10-28";"negativo";"still better than youtube music without premium has developed a bug recently where it will cycle thru songs incredibly quickly when it is running in the background but not playing music for some reason not sure if it is healthy for my phone to be processing that much stuff happening for no reason";1;"music | why | app | good | fix"
2874;"2nd song in, played a 30 second ad.. uninstalled immediately";2;"female";"Port Moresby, Papua New Guinea";"2016-01-19";"negativo";"nd song in played a second ad uninstalled immediately";3;"app | songs | no | update | use"
2876;"Voice stopped why ?!!!?";2;"female";"Gold Coast, Australia";"2016-04-21";"negativo";"voice stopped why";1;"music | why | app | good | fix"
2885;"The worst thing about the mobile SoundCloud app is the lack of a shuffle button when listening to songs in your likes. The sorting options are also terrible. With over 5000 liked songs, it’s impractical to create a single playlist just to get the shuffle option for the “now playing” track. An option to automatically sort songs into designated playlists by genre or similar sound would greatly improve navigation and make finding songs easier, especially with thousands of liked tracks.";2;"female";"Christchurch, New Zealand";"2016-05-02";"negativo";"the worst thing about the mobile soundcloud app is the lack of a shuffle button when listening to songs in your likes the sorting options are also terrible with over liked songs it s impractical to create a single playlist just to get the shuffle option for the now playing track an option to automatically sort songs into designated playlists by genre or similar sound would greatly improve navigation and make finding songs easier especially with thousands of liked tracks";3;"app | songs | no | update | use"
2894;"Have recently started putting more Ads for the Free Tier. Seems to be every other track. Now worse than Spotify and even Google. What a shame to ruin it. Advertising the bane of today's world. Can't recommend anymore ☹️";2;"female";"Port Moresby, Papua New Guinea";"2015-12-22";"negativo";"have recently started putting more ads for the free tier seems to be every other track now worse than spotify and even google what a shame to ruin it advertising the bane of today s world can t recommend anymore";0;"ads | many | support | much | one"
2932;"😆 oo Ooh o";2;"female";"Queenstown, New Zealand";"2016-01-09";"negativo";"oo ooh o";3;"app | songs | no | update | use"
2935;"used to be great app until the recent updates that makes this app to crash and also layout inside the app now is bad.. i cant even find who I follow.. cmon guys";2;"female";"Auckland, New Zealand";"2015-12-20";"negativo";"used to be great app until the recent updates that makes this app to crash and also layout inside the app now is bad i cant even find who i follow cmon guys";3;"app | songs | no | update | use"
2942;"please make gapless play through an option";2;"female";"Gold Coast, Australia";"2016-02-17";"negativo";"please make gapless play through an option";3;"app | songs | no | update | use"
2946;"Ive supported SC for over a decade and really want to love it but the bottom line is that the sound quality is terrible, the phone app is full of serious bugs, they are not innovative (usage statistics etc) and the support is non-existent. I have been dealing with the same major crashes and playlist organization issues for years and SC support never fixed them and for the past 6 months have ignored all service requests I submitted. As much as I want SC to succeed, they just dont care. Really sad";2;"female";"Hobart, Australia";"2015-11-06";"negativo";"ive supported sc for over a decade and really want to love it but the bottom line is that the sound quality is terrible the phone app is full of serious bugs they are not innovative usage statistics etc and the support is non existent i have been dealing with the same major crashes and playlist organization issues for years and sc support never fixed them and for the past months have ignored all service requests i submitted as much as i want sc to succeed they just dont care really sad";3;"app | songs | no | update | use"
2948;"Recent updates have kind of improved the usability, but still the app can't do the simple task of remembering where I was up to in the track I was listening to, which means every time I start play through the app it starts from the beginning of the track, which is useless for listening to mixes whilst driving around and making multiple stops. Support won't reply to my emails either. Please Soundcloud, it can't be that difficult surely?!";2;"female";"Nadi, Fiji";"2016-01-21";"negativo";"recent updates have kind of improved the usability but still the app can t do the simple task of remembering where i was up to in the track i was listening to which means every time i start play through the app it starts from the beginning of the track which is useless for listening to mixes whilst driving around and making multiple stops support won t reply to my emails either please soundcloud it can t be that difficult surely";3;"app | songs | no | update | use"
2956;"nice app";3;"female";"Hobart, Australia";"2019-04-24";"neutro";"nice app";-1;"neutro"
2961;"when I download this on TVit doesn't work to install only";3;"female";"Christchurch, New Zealand";"2019-02-12";"neutro";"when i download this on tvit doesn t work to install only";-1;"neutro"
2968;"I love SoundCloud as a whole, but the app sucks. If I don't turn my data off, I can't listen to my liked songs without streaming them. If the song is already on my phone, then why do I have to still stream it.";3;"female";"Melbourne, Australia";"2019-07-12";"neutro";"i love soundcloud as a whole but the app sucks if i don t turn my data off i can t listen to my liked songs without streaming them if the song is already on my phone then why do i have to still stream it";-1;"neutro"
